Date,Portfolio_Return
2024-07-02,0.0010811176012255155
2024-07-03,-0.009436020289071013
2024-07-05,-0.0008307693282520949
2024-07-08,0.003778925428158965
2024-07-09,0.00409243646787313
2024-07-10,0.005198656409473329
2024-07-11,0.01205098106854988
2024-07-12,0.0032425852079117664
2024-07-15,0.009789381204329992
2024-07-16,0.014755246148911615
2024-07-17,0.006847013499620344
2024-07-18,-0.011685527977448634
2024-07-19,-0.006101905029009349
2024-07-22,0.005278462548505215
2024-07-23,-0.002069743460849488
2024-07-24,-0.005009181869274218
2024-07-25,-0.0007439993432145966
2024-07-26,0.007468273826926308
2024-07-29,0.002307607706046709
2024-07-30,0.0023963854905177293
2024-08-02,-0.003065989540256974
2024-08-05,-0.031342712126459865
2024-08-06,0.0066001992066982524
2024-08-07,0.0001615859657708904
2024-08-08,0.0017692362334010604
2024-08-09,0.0023251775741669157
2024-08-12,-0.003525299118495308
2024-08-13,0.014841089435924855
2024-08-14,0.0010058809270663879
2024-08-15,0.001370151644843012
2024-08-16,0.0029964622394079445
2024-08-19,0.005899324428004072
2024-08-20,-0.0006240306071984764
2024-08-21,0.008808322888134231
2024-08-22,0.00017691441639354046
2024-08-23,0.0110706103278889
2024-08-26,0.0038599066238188436
2024-08-27,-0.005814598676283924
2024-08-28,0.0006483970257704476
2024-08-29,0.007344689158041313
2024-08-30,0.006434803646841744
2024-09-04,-0.0012723188584215033
2024-09-05,-0.004396346818907881
2024-09-06,-0.004521754044117114
2024-09-09,0.005765301603622205
2024-09-10,0.0017174304604850178
2024-09-11,-0.003180390280941933
2024-09-12,0.00412015813548373
2024-09-13,0.005906281767081398
2024-09-16,0.006318840421289355
2024-09-17,-0.004101485829843035
2024-09-18,-0.0032220569979337144
2024-09-19,-0.0010125743043823284
2024-09-20,0.0015158096622336485
2024-09-23,0.0029321026933893835
2024-09-24,-0.0027943699717330253
2024-09-25,-0.0030931045218548325
2024-09-26,-0.002392816651817314
2024-09-27,0.0037635504967456768
2024-10-02,-0.006490458712868584
2024-10-03,-0.003646534380747587
2024-10-04,0.0031113804789085517
2024-10-07,-0.013390529315935835
2024-10-08,0.0007793144400361323
2024-10-09,0.0077636119080596614
2024-10-10,-0.008273384693763302
2024-10-11,0.009294416922020555
2024-10-14,0.005683941742362656
2024-10-15,0.001961417305316288
2024-10-16,0.007864584397510676
2024-10-17,-0.0033064046257237313
2024-10-18,0.0006284361749669345
2024-10-21,-0.012021245898526059
2024-10-22,0.000675918367222282
2024-10-23,-0.007188518369575641
2024-10-24,0.0003079197409388518
2024-10-25,-0.004931325443161734
2024-10-28,0.0077164392160783924
2024-10-29,-0.005596989109200829
2024-10-30,-0.01160683456131859
2024-11-04,0.0017408667019815944
2024-11-05,0.024552451291631278
2024-11-06,-0.02078220131541927
2024-11-07,0.0298452603043815
2024-11-08,-0.002647471956525322
2024-11-11,-0.01655931649870833
2024-11-12,-0.01999016256500635
2024-11-13,-0.018028427619440717
2024-11-14,-0.031391830143424594
2024-11-15,0.0008764845730827709
2024-11-18,0.03924963059491837
2024-11-19,0.07270750265100956
2024-11-20,-0.02119902769593168
2024-11-21,0.04540056609434488
2024-11-22,0.03571434480678026
2024-11-25,0.042513434309608696
2024-11-26,-0.023238385671827722
2024-11-27,0.0038327459652915735
2024-11-29,-0.016744872710301322
2024-12-03,-0.0010709874669513927
2024-12-04,0.0018341605568124313
2024-12-05,0.007992226549076128
2024-12-06,0.010779329096648438
2024-12-09,-0.01626657169425869
2024-12-10,-0.007947578183029144
2024-12-11,0.012032740487625869
2024-12-12,0.0015480922712957843
2024-12-13,-0.01005284280389727
2024-12-16,-0.007000382181398461
2024-12-17,0.0026762510730523
2024-12-18,-0.03541054933213448
2024-12-19,-0.0050274936132383916
2024-12-20,0.006315532296511766
2024-12-23,0.01315352549968567
2024-12-24,0.01114390301955408
2024-12-26,-0.001666222393411658
2024-12-27,-0.006047908221696075
2024-12-30,-0.007142036098035667
