Date,Portfolio_Return
2024-07-02,0.007574346593178394
2024-07-03,-0.007201946014649682
2024-07-05,0.004000148702912886
2024-07-08,0.0006555511200067347
2024-07-09,-0.004056377935055785
2024-07-10,0.010279971559419622
2024-07-11,0.02578236652145601
2024-07-12,0.008209889598439659
2024-07-15,0.0008541585725161607
2024-07-16,0.014285209614111196
2024-07-17,0.0006763919800694901
2024-07-18,-0.005050390290047122
2024-07-19,-0.0289897541756733
2024-07-22,0.008606668851545875
2024-07-23,-0.018370316737290063
2024-07-24,-0.0007369442765813237
2024-07-25,0.022750428990568304
2024-07-26,0.010741883079847265
2024-07-29,0.005056433085985341
2024-07-30,-0.009669619743307937
2024-08-02,0.00015716119098582113
2024-08-05,-0.010875703947626854
2024-08-06,0.016872738386149454
2024-08-07,-0.028657902060777608
2024-08-08,0.02955042770184096
2024-08-09,-0.011446821216689867
2024-08-12,0.011509575009211239
2024-08-13,0.007953698435035671
2024-08-14,-0.007392811068587803
2024-08-15,0.019891655095311565
2024-08-16,0.016205569659507573
2024-08-19,0.02752073578249736
2024-08-20,-0.033102250852745284
2024-08-21,0.008026014995832864
2024-08-22,-0.01422877059816763
2024-08-23,0.031053357849594582
2024-08-26,-0.0027562661464928576
2024-08-27,-0.010301991058852274
2024-08-28,-0.005642347919089401
2024-08-29,-0.011162236553147468
2024-08-30,-0.00015027374687785153
2024-09-04,0.00037429099174068794
2024-09-05,-1.477761825094253e-16
2024-09-06,-0.0012471059591659603
2024-09-09,0.0009988537932078341
2024-09-10,-0.0021204942133488942
2024-09-11,-0.000999977526436547
2024-09-12,0.004254254687303843
2024-09-13,0.005232970779261233
2024-09-16,9.003593072718773e-17
2024-09-17,-0.0004957746779320695
2024-09-18,0.00012405278741457762
2024-09-19,1.2632859577497102e-16
2024-09-20,0.0019838362691072995
2024-09-23,-0.0023510937510992434
2024-09-24,0.0006201318411539849
2024-09-25,-0.00099176746334116
2024-09-26,0.0006204581093532195
2024-09-27,0.0017361673519742636
2024-10-02,-0.062314919850156726
2024-10-03,-0.01661125456913941
2024-10-04,0.003311533714863964
2024-10-07,-0.023577916789068735
2024-10-08,0.019801998101491768
2024-10-09,0.005850592933480693
2024-10-10,0.008700464447941696
2024-10-11,0.01466401079324941
2024-10-14,0.014963538939352011
2024-10-15,-0.02071444903468975
2024-10-16,-0.011921659178229118
2024-10-17,-0.0024650573011416894
2024-10-18,0.0001828154698010264
2024-10-21,-0.01822290339516328
2024-10-22,-0.005354037872066316
2024-10-23,-0.01004314483109294
2024-10-24,-0.005466307947380733
2024-10-25,-0.008550452876470127
2024-10-28,0.008303524661843928
2024-10-29,-0.005071482182688241
2024-10-30,0.011630183674116508
2024-11-04,-0.010090205315400776
2024-11-05,0.0009147588042152232
2024-11-06,0.0011751008507126929
2024-11-07,0.019854564630868148
2024-11-08,0.000543388053963062
2024-11-11,0.0029394316967915383
2024-11-12,-0.008887917264558225
2024-11-13,0.005689181367205378
2024-11-14,0.009556033726877177
2024-11-15,0.0038622266111135507
2024-11-18,0.03402721441241047
2024-11-19,0.00033543308325440386
2024-11-20,-0.0004572979225288665
2024-11-21,0.003141673899213529
2024-11-22,0.008969772496880657
2024-11-25,0.006449124085585781
2024-11-26,0.002425357954056605
2024-11-27,-0.004659764975637607
2024-11-29,0.0033310852731105608
2024-12-03,-0.024760390606298227
2024-12-04,-0.0019109935239708291
2024-12-05,-0.03801977987236
2024-12-06,0.01734434580921254
2024-12-09,0.06749583560424037
2024-12-10,-0.025396026402758974
2024-12-11,-0.0029549173986068867
2024-12-12,-0.016570164371664482
2024-12-13,0.011506799149186567
2024-12-16,-0.0300649201165984
2024-12-17,0.02485337490973247
2024-12-18,-0.06267027763615612
2024-12-19,-0.04360464922862172
2024-12-20,0.08586616465716786
2024-12-23,0.021693535590779956
2024-12-24,0.003835599716395511
2024-12-26,-0.0036844520682863227
2024-12-27,-0.012053209931024229
2024-12-30,-0.026895811533110752
