Date,Portfolio_Return
2024-07-02,-0.0001875860060687104
2024-07-03,0.006667273367053783
2024-07-05,0.0018787035017056488
2024-07-08,0.002547890784573122
2024-07-09,-0.004833682915448713
2024-07-10,0.002134047339243543
2024-07-11,0.009687333003809155
2024-07-12,0.009037236225855234
2024-07-15,0.009262361345965217
2024-07-16,0.007810529220639281
2024-07-17,-0.01779061004403626
2024-07-18,-0.019804452308218447
2024-07-19,0.0049484872982617665
2024-07-22,-0.005728523064906073
2024-07-23,-0.002574332728758742
2024-07-24,-0.02860968345299605
2024-07-25,-0.015098302188653259
2024-07-26,0.009043231108647706
2024-07-29,0.004669304473835017
2024-07-30,-0.006225941853457706
2024-08-02,-0.023315294542760767
2024-08-05,-0.026795060759512355
2024-08-06,0.005995521874620484
2024-08-07,-0.03016273232605179
2024-08-08,0.013184513940310377
2024-08-09,0.0005079581646006716
2024-08-12,-0.013814241995659381
2024-08-13,0.03736673485601449
2024-08-14,-0.005014413911928833
2024-08-15,0.014362221785563862
2024-08-16,0.0018200232181975237
2024-08-19,0.0031071235163696105
2024-08-20,-0.004016189845597045
2024-08-21,0.01960031208967336
2024-08-22,-0.005317657572566389
2024-08-23,0.02711180067066748
2024-08-26,0.0027985031463132314
2024-08-27,-0.01329317396190446
2024-08-28,0.001722756788288956
2024-08-29,0.01196565681941778
2024-08-30,0.005886985259532082
2024-09-04,0.0024548225488686373
2024-09-05,-0.01583935253258989
2024-09-06,-0.006520015482921325
2024-09-09,0.00027334368812746175
2024-09-10,0.008466320148198436
2024-09-11,-0.0008143741103173732
2024-09-12,0.004814211850813348
2024-09-13,0.009739514376986586
2024-09-16,0.013118658032192077
2024-09-17,-0.009777861988098654
2024-09-18,-0.003741115368615763
2024-09-19,-0.0022964617382942097
2024-09-20,0.01387314039560962
2024-09-23,0.0032936694704952087
2024-09-24,-0.006931305218965394
2024-09-25,-0.007418442089749176
2024-09-26,-0.002938562966054678
2024-09-27,0.00971282190384611
2024-10-02,-0.006948145060164194
2024-10-03,-0.0021529017396565426
2024-10-04,0.06472496148781164
2024-10-07,-0.0006754629298008641
2024-10-08,0.014024974857677208
2024-10-09,-0.00966502303915747
2024-10-10,0.013965976982926663
2024-10-11,0.025555940232693964
2024-10-14,0.027993520446499838
2024-10-15,0.008185176805487146
2024-10-16,0.12443392992297224
2024-10-17,0.01818946471881556
2024-10-18,0.011182322028484529
2024-10-21,-0.0020229470369809593
2024-10-22,0.006621592753642267
2024-10-23,-0.01396161827564211
2024-10-24,0.014431657345543818
2024-10-25,0.0017446953387584626
2024-10-28,0.019426540194255233
2024-10-29,0.011039611088361373
2024-10-30,0.045365889119003765
2024-11-04,0.02973234640468947
2024-11-05,0.02452089087466002
2024-11-06,0.049992648158615004
2024-11-07,0.023008845313821656
2024-11-08,0.007946664478090174
2024-11-11,0.05498086786334223
2024-11-12,-0.01068939177088415
2024-11-13,-0.015984063632820435
2024-11-14,-0.02078033612501244
2024-11-15,2.0989642153947077e-05
2024-11-18,0.049035284028940335
2024-11-19,0.027232463634128047
2024-11-20,0.04146560396526507
2024-11-21,0.021908758991367294
2024-11-22,-0.00697891151132076
2024-11-25,0.01726568511247354
2024-11-26,-0.018792599407669842
2024-11-27,-0.0036682211799634484
2024-11-29,-0.0037610253530149565
2024-12-03,0.004512043385478994
2024-12-04,0.005848396071823862
2024-12-05,-0.015432762641395715
2024-12-06,-0.007100809180684708
2024-12-09,0.009701401313913663
2024-12-10,0.002266598989233607
2024-12-11,0.014028792952480688
2024-12-12,-0.006421923240682646
2024-12-13,0.014924700327036623
2024-12-16,0.021534072979313684
2024-12-17,-0.003635977203581615
2024-12-18,-0.04175744604109181
2024-12-19,0.018545375653873895
2024-12-20,0.0275878511294643
2024-12-23,-0.014916614485502239
2024-12-24,0.0019575734095320803
2024-12-26,0.007056995938980087
2024-12-27,-0.010866000177085786
2024-12-30,-0.006327653316179752
